FieldHostUID	ColEventUID	HostNumber	FieldIdent	FieldNotes	CreateDate	UpdateDate	CreatedBy	UpdatedBy	TripUID	HostF	HostG	HostSp	HostSSp	HostAuthor	HostDetBy	HerbID	history
3853	52945	H029	NULL	NULL	2008-03-11	2008-12-11	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	313	1581	5750	0	5749	Perth staff	Perth 7300751	Myrtaceae;Corymbia;zygophylla;(Blakely) K.D. Hill & L.A.S. Johnson;Perth staff;Perth 7300751
3854	52945	H023	NULL	NULL	2008-03-11	NULL	Hewson-Smith, Sheridan	NULL	0	0	0	0	0	0			;
3855	52946	H030	NULL	NULL	2008-03-11	2008-12-11	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	5753	5752	5751	Perth staff	Perth 7250878	Mimosaceae;Acacia;colei;var. colei;Maslin & L. Thomson;Perth staff;Perth 7250878
3856	52946	H031	NULL	NULL	2008-03-11	NULL	Hewson-Smith, Sheridan	NULL	0	0	0	0	0	0			;
3857	52946	H032	NULL	NULL	2008-03-11	NULL	Hewson-Smith, Sheridan	NULL	0	0	0	0	0	0			;
3858	52947	H032A	NULL	NULL	2008-03-11	NULL	Hewson-Smith, Sheridan	NULL	0	0	0	0	0	0			;
3859	52947	H033	NULL	NULL	2008-03-11	2008-12-11	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	2638	0	3319	Perth staff	Perth 7250851	Mimosaceae;Acacia;trachycarpa;E. Pritz.;Perth staff;Perth 7250851
3860	52947	H034	NULL	NULL	2008-03-11	NULL	Hewson-Smith, Sheridan	NULL	0	0	0	0	0	0			;
3861	52948	H035	NULL	NULL	2008-03-11	2008-12-11	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	127	1534	2051	0	2897	Perth staff	Perth 7300689	Caesalpiniaceae;Bauhinia;cunninghamii;(Benth.) Benth.;Perth staff;Perth 7300689
3862	52948	H036	NULL	NULL	2008-03-11	NULL	Hewson-Smith, Sheridan	NULL	0	0	0	0	0	0			;
3863	52948	H037	NULL	NULL	2008-03-11	2008-12-11	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	5754	0	3309	Perth staff	Perth 7300670	Mimosaceae;Acacia;glaucocaesia;Domin;Perth staff;Perth 7300670
3864	52948	H038	NULL	NULL	2008-03-11	NULL	Hewson-Smith, Sheridan	NULL	0	0	0	0	0	0			;
3865	52948	H040	NULL	NULL	2008-03-11	2008-12-11	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	5758	0	3426	Perth staff	Perth 7300662	Mimosaceae;Acacia;ampliceps;Maslin;Perth staff;Perth 7300662
3866	52948	H039	NULL	NULL	2008-03-11	2008-12-11	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	362	1652	5755	5756	5757	Perth staff	Perth 7300743	Proteaceae;Hakea;lorea;subsp. lorea;(R. Br.) R. Br.;Perth staff;Perth 7300743
3867	52949	H041	NULL	NULL	2008-03-11	NULL	Hewson-Smith, Sheridan	NULL	0	0	0	0	0	0			;
3868	52950	H042	NULL	NULL	2008-03-11	2008-12-11	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	5739	5738	3300	Perth staff	Perth 7300263	Mimosaceae;Acacia;pyrifolia;var. pyrifolia;DC.;Perth staff;Perth 7300263
3869	52950	H043	NULL	NULL	2008-03-11	2008-12-11	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	5744	0	5743	Perth staff	Perth 7250843	Mimosaceae;Acacia;stellaticeps;Kodela, Tindale & D.A. Keith;Perth staff;Perth 7250843
3870	52950	H044	NULL	NULL	2008-03-11	2008-12-11	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	1944	0	3300	Perth staff	Perth 7300522	Mimosaceae;Acacia;bivenosa;DC.;Perth staff;Perth 7300522
3871	52950	H045	NULL	NULL	2008-03-11	2008-12-11	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	5758	0	3426	Perth staff	Perth 7300514	Mimosaceae;Acacia;ampliceps;Maslin;Perth staff;Perth 7300514
3872	52950	H046	NULL	NULL	2008-03-11	2008-12-11	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	5758	0	3426	Perth staff	Perth 7250576	Mimosaceae;Acacia;ampliceps;Maslin;Perth staff;Perth 7250576
3873	52950	H047	NULL	NULL	2008-03-11	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	3	1809	5832	0	1159	Perth staff	Perth 7250835	Scrophulariaceae;Stemodia;grossa;Benth.;Perth staff;Perth 7250835
3874	52950	H041	NULL	NULL	2008-03-11	NULL	Hewson-Smith, Sheridan	NULL	0	0	0	0	0	0			;
3875	52951	H048	NULL	NULL	2008-03-11	2008-12-15	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	2638	0	3325	Perth staff	Perth 7250827	Mimosaceae;Acacia;trachycarpa;E.Pritz.;Perth staff;Perth 7250827
3876	52951	H042	NULL	NULL	2008-03-11	2009-01-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	5739	5738	3300	Field ID		Mimosaceae;Acacia;pyrifolia;var. pyrifolia;DC.;Field ID;
3877	52951	H049	NULL	NULL	2008-03-11	2008-12-15	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	33	1579	2413	0	5219	Perth staff	Perth 7250541	Tiliaceae;Corchorus;parviflorus;(Benth.) Domin;Perth staff;Perth 7250541
3878	52951	H050	NULL	NULL	2008-03-11	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	1486	1585	5789	0	2995	Perth staff	Perth 7300360	Papilionaceae;Cullen;leucanthum;(F. Muell.) J.W. Grimes;Perth staff;Perth 7300360
3879	52951	H051	NULL	NULL	2008-03-11	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	1486	1227	5837	0	3309	Perth staff	Perth 7250711	Papilionaceae;Tephrosia;supina;Domin;Perth staff;Perth 7250711
3880	52951	H047	NULL	NULL	2008-03-11	2009-01-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	3	1809	5832	0	1159	Field ID		Scrophulariaceae;Stemodia;grossa;Benth.;Field ID;
3881	52952	H042	NULL	NULL	2008-03-11	2009-01-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	5739	5738	3300	Field ID		Mimosaceae;Acacia;pyrifolia;var. pyrifolia;DC.;Field ID;
3882	52952	H052	NULL	NULL	2008-03-11	NULL	Hewson-Smith, Sheridan	NULL	0	0	0	0	0	0			;
3883	52953	H055	NULL	NULL	2008-03-11	2008-12-11	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	5758	0	3426	Perth staff	Perth 7250703	Mimosaceae;Acacia;ampliceps;Maslin;Perth staff;Perth 7250703
3884	52952	H053	NULL	NULL	2008-03-11	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	5794	3827	0	2989	Perth staff	Perth 7300107	Mimosaceae;Dichrostachys;spicata;(F. Muell.) Domin;Perth staff;Perth 7300107
3885	52952	H054	NULL	NULL	2008-03-11	NULL	Hewson-Smith, Sheridan	NULL	0	0	0	0	0	0			;
3886	52953	H056	NULL	NULL	2008-03-11	2008-12-11	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	1944	0	3300	Perth staff	Perth 7300123	Mimosaceae;Acacia;bivenosa;DC.;Perth staff;Perth 7300123
3887	52953	H057	NULL	NULL	2008-03-11	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	313	1717	2188	0	3340	Perth staff	Perth 7300352	Myrtaceae;Melaleuca;glomerata;F.Muell.;Perth staff;Perth 7300352
3888	52953	H058	NULL	NULL	2008-03-11	2008-12-11	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	5762	0	3424	Perth staff	Perth 7300344	Mimosaceae;Acacia;ancistrocarpa;Maiden & Blakely;Perth staff;Perth 7300344
3889	52953	H059	NULL	NULL	2008-03-11	2008-12-15	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	2615	0	3426	Perth staff	Perth 7300115	Mimosaceae;Acacia;synchronicia;Maslin;Perth staff;Perth 7300115
3890	52953	H061	NULL	NULL	2008-03-11	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	307	1619	813	0	3158	Perth staff	Perth 7250673	Myoporaceae;Eremophila;longifolia;(R.Br.) F.Muell.;Perth staff;Perth 7250673
3891	52953	H042	NULL	NULL	2008-03-11	2009-01-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	5739	5738	3300	Field ID		Mimosaceae;Acacia;pyrifolia;var. pyrifolia;DC.;Field ID;
3892	52953	H060	NULL	NULL	2008-03-11	2008-12-15	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	2638	0	3325	Perth staff	Perth 7250681	Mimosaceae;Acacia;trachycarpa;E.Pritz.;Perth staff;Perth 7250681
3893	52954	H042	NULL	NULL	2008-03-11	2009-01-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	5739	5738	3300	Field ID		Mimosaceae;Acacia;pyrifolia;var. pyrifolia;DC.;Field ID;
3894	52954	H056	NULL	NULL	2008-03-11	2009-01-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	1944	0	3300	Field ID		Mimosaceae;Acacia;bivenosa;DC.;Field ID;
3895	52954	H062	NULL	NULL	2008-03-11	NULL	Hewson-Smith, Sheridan	NULL	0	0	0	0	0	0			;
3896	52954	H063	NULL	NULL	2008-03-11	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	127	1353	1912	2781	5823	Perth staff	Perth 7273185	Caesalpiniaceae;Senna;artemisioides;subsp. helmsii;(Gaudich. ex DC.) Randell;Perth staff;Perth 7273185
3897	52954	H064	NULL	NULL	2008-03-11	2008-12-15	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	2267	0	3339	Perth staff	Perth 7300654	Mimosaceae;Acacia;kempeana;F.Muell;Perth staff;Perth 7300654
3898	52954	H065	NULL	NULL	2008-03-11	NULL	Hewson-Smith, Sheridan	NULL	0	0	0	0	0	0			;
3899	52954	H066	NULL	NULL	2008-03-11	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	307	1619	2287	0	3340	Perth staff	Perth 7273177	Myoporaceae;Eremophila;latrobei;F.Muell.;Perth staff;Perth 7273177
3900	52954	H067	NULL	NULL	2008-03-11	2008-12-15	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	2469	0	3512	Perth staff	Perth 7300646	Mimosaceae;Acacia;pruinocarpa;Tindale;Perth staff;Perth 7300646
3901	52954	H068	NULL	NULL	2008-03-11	2008-12-15	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	4195	0	3488	Perth staff	Perth 7250819	Mimosaceae;Acacia;sibirica;S. Moore;Perth staff;Perth 7250819
3902	52954	H069	NULL	NULL	2008-03-11	2008-12-15	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	1888	2823	1159	Perth staff	Perth 7300603	Mimosaceae;Acacia;aneura;var. aneura;Benth.;Perth staff;Perth 7300603
3903	52955	H056	NULL	NULL	2008-03-11	2009-01-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	1944	0	3300	Field ID		Mimosaceae;Acacia;bivenosa;DC.;Field ID;
3904	52955	H070	NULL	NULL	2008-03-11	2008-12-11	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	5735	0	3309	Perth staff	Perth 7272901	Mimosaceae;Acacia;inaequilatera;Domin;Perth staff;Perth 7272901
3905	52955	H071	NULL	NULL	2008-03-11	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	18	1790	5819	0	3325	Perth staff	Perth 7272898	Sterculiaceae;Rulingia;luteiflora;E.Pritz.;Perth staff;Perth 7272898
3906	52955	H072	NULL	NULL	2008-03-11	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	225	1647	2598	0	3340	Perth staff	Perth 7273053	Goodeniaceae;Goodenia;stobbsiana;F.Muell.;Perth staff;Perth 7273053
3907	52955	H073	NULL	NULL	2008-03-11	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	127	1353	1912	5824	5823	Perth staff	Perth 7273169	Caesalpiniaceae;Senna;artemisioides;subsp. oligophylla;(Gaudich. ex DC.) Randell;Perth staff;Perth 7273169
3908	52955	H074	NULL	NULL	2008-03-11	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	362	1652	5804	0	3333	Perth staff	Perth 7273045	Proteaceae;Hakea;chordophylla;F. Muell.;Perth staff;Perth 7273045
3909	52957	H075	NULL	NULL	2008-03-11	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	307	1619	2162	0	3340	Perth staff	Perth 7300506	Myoporaceae;Eremophila;forrestii;F.Muell.;Perth staff;Perth 7300506
3910	52957	H076	NULL	NULL	2008-03-11	2008-12-15	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	2631	0	3339	Perth staff	Perth 7273037	Mimosaceae;Acacia;tetragonophylla;F.Muell;Perth staff;Perth 7273037
3911	52957	H077	NULL	NULL	2008-03-11	2008-12-15	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	2411	0	3479	Perth staff	Perth 7300492	Mimosaceae;Acacia;paraneura;Randell;Perth staff;Perth 7300492
3912	52958	H056	NULL	NULL	2008-03-11	2009-01-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	1944	0	3300	Field ID		Mimosaceae;Acacia;bivenosa;DC.;Field ID;
3913	52958	H071	NULL	NULL	2008-03-11	2009-01-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	18	1790	5819	0	3325	Field ID		Sterculiaceae;Rulingia;luteiflora;E.Pritz.;Field ID;
3914	52958	H075	NULL	NULL	2008-03-11	2009-01-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	307	1619	2162	0	3339	Field ID		Myoporaceae;Eremophila;forrestii;F.Muell;Field ID;
3915	52958	H078	NULL	NULL	2008-03-11	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	9	1802	5737	0	3309	Perth staff	Perth 7273010	Solanaceae;Solanum;gabrielae;Domin;Perth staff;Perth 7273010
3916	52958	H079	NULL	NULL	2008-03-11	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	9	1802	1986	0	3382	Perth staff	Perth 7273002	Solanaceae;Solanum;centrale;J.M.Black;Perth staff;Perth 7273002
3917	52958	H080	NULL	NULL	2008-03-11	2008-12-15	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	5772	0	5773	Perth staff	Perth 7300484	Mimosaceae;Acacia;catenulata;C.T. White;Perth staff;Perth 7300484
3918	52959	H056	NULL	NULL	2008-03-11	2009-01-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	1944	0	3300	Field ID		Mimosaceae;Acacia;bivenosa;DC.;Field ID;
3919	52959	H081	NULL	NULL	2008-03-11	2008-12-15	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	1888	5771	1159	Perth staff	Perth 7300476	Mimosaceae;Acacia;aneura;var. pilbarana / tenuis;Benth.;Perth staff;Perth 7300476
3920	52959	H082	NULL	NULL	2008-03-11	2008-12-15	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	2034	5775	3300	Perth staff	Perth 7300468	Mimosaceae;Acacia;coriacea;subsp. pendens;DC.;Perth staff;Perth 7300468
3921	52959	H083	NULL	NULL	2008-03-11	2008-12-15	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	5778	0	3325	Perth staff	Perth 7300638	Mimosaceae;Acacia;xiphophylla;E.Pritz.;Perth staff;Perth 7300638
3922	52959	H084	NULL	NULL	2008-03-11	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	5149	2133	0	5229	Perth staff	Perth 7300611	Mimosaceae;Vachellia;farnesiana;(L.) Wight & Arn.;Perth staff;Perth 7300611
3923	52959	H085	NULL	NULL	2008-03-11	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	307	1619	2048	0	3395	Perth staff	Perth 7273029	Myoporaceae;Eremophila;cuneifolia;Kraenzl.;Perth staff;Perth 7273029
3924	52959	H086	NULL	NULL	2008-03-11	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	307	1619	5799	5800	3288	Perth staff	Perth 7300425	Myoporaceae;Eremophila;phyllopoda;subsp. obliqua;Chinnock;Perth staff;Perth 7300425
3925	52959	H087	NULL	NULL	2008-03-11	2008-12-15	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	33	1579	5782	0	5783	Perth staff	Perth 7300417	Tiliaceae;Corchorus;crozophorifolius;(Baill.) Burret;Perth staff;Perth 7300417
3926	52959	H088	NULL	NULL	2008-03-11	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	127	1353	1414	5827	2940	Perth staff	Perth 7300336	Caesalpiniaceae;Senna;glutinosa;subsp. x luerssenii;(DC.) Randell;Perth staff;Perth 7300336
3927	52959	H089	NULL	NULL	2008-03-11	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	127	1353	1912	5824	5823	Perth staff	Perth 7272995	Caesalpiniaceae;Senna;artemisioides;subsp. oligophylla;(Gaudich. ex DC.) Randell;Perth staff;Perth 7272995
3928	52959	H090	NULL	NULL	2008-03-11	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	9	1802	5737	0	3309	Perth staff	Perth 7300301	Solanaceae;Solanum;gabrielae;Domin;Perth staff;Perth 7300301
3929	52959	H091	NULL	NULL	2008-03-11	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	352	1830	5838	0	5839	Perth staff	Perth 7300409	Poaceae;Triodia;epactia;S.W.L. Jacobs;Perth staff;Perth 7300409
3930	52961	H100	NULL	NULL	2008-03-12	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	127	1353	1414	5827	2940	Perth staff	Perth 7300271	Caesalpiniaceae;Senna;glutinosa;subsp. x luerssenii;(DC.) Randell;Perth staff;Perth 7300271
3931	52962	H106	NULL	NULL	2008-03-12	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	307	1619	2439	5801	3340	Perth staff	Perth 7273339	Myoporaceae;Eremophila;platycalyx;subsp. pardalota;F.Muell.;Perth staff;Perth 7273339
3932	52963	H110	NULL	NULL	2008-03-12	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	307	1619	5798	0	3333	Perth staff	Perth 7273312	Myoporaceae;Eremophila;exilifolia;F. Muell.;Perth staff;Perth 7273312
3933	52964	H113	NULL	NULL	2008-03-12	NULL	Hewson-Smith, Sheridan	NULL	0	0	0	0	0	0			;
3934	52965	H114	NULL	NULL	2008-03-12	2009-01-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	149	584	2639	2813	1007	Field ID		Chenopodiaceae;Salsola;tragus;subsp. tragus;L.;Field ID;
3935	52967	H135	NULL	NULL	2008-03-12	2008-12-11	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	1944	0	3300	Perth staff	Perth 7273592	Mimosaceae;Acacia;bivenosa;DC.;Perth staff;Perth 7273592
3936	52969	H138	NULL	NULL	2008-03-12	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	362	1648	2119	0	3413	Perth staff	Perth 7300131	Proteaceae;Grevillea;eriostachya;Lindl.;Perth staff;Perth 7300131
3937	52970	H149	NULL	NULL	2008-03-12	NULL	Hewson-Smith, Sheridan	NULL	0	0	0	0	0	0			;
3938	52971	H102	NULL	NULL	2008-03-12	2009-01-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	3	1809	5832	0	1159	Field ID		Scrophulariaceae;Stemodia;grossa;Benth.;Field ID;
3939	52972	H114	NULL	NULL	2008-03-12	2009-01-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	149	584	2639	2813	1007	Field ID		Chenopodiaceae;Salsola;tragus;subsp. tragus;L.;Field ID;
3940	52973	H166	NULL	NULL	2008-03-12	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	3	1809	5832	0	1159	Perth staff	Perth 7273126	Scrophulariaceae;Stemodia;grossa;Benth.;Perth staff;Perth 7273126
3941	52974	H172	NULL	NULL	2008-03-12	NULL	Hewson-Smith, Sheridan	NULL	0	0	0	0	0	0			;
3942	52975	H176	NULL	NULL	2008-03-12	2008-12-15	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	5777	0	3424	Perth staff	Perth 7273576	Mimosaceae;Acacia;pachyacra;Maiden & Blakely;Perth staff;Perth 7273576
3943	52976	H183	NULL	NULL	2008-03-12	2008-12-15	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	63	1550	5781	0	3339	Perth staff	Perth 7273207	Cupressaceae;Callitris;columellaris;F.Muell;Perth staff;Perth 7273207
3944	52976	H184	NULL	NULL	2008-03-12	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	225	1588	5792	0	5793	Perth staff	Perth 7273193	Goodeniaceae;Dampiera;anonyma;Lepschi & Trudgen;Perth staff;Perth 7273193
3945	52975	H177	NULL	NULL	2008-03-12	2008-12-15	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	1888	5770	1159	Perth staff	Perth 7273355	Mimosaceae;Acacia;aneura;var. pilbarana;Benth.;Perth staff;Perth 7273355
3946	52975	H178	NULL	NULL	2008-03-12	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	83	1783	5734	0	2992	Perth staff	Perth 7273231	Amaranthaceae;Ptilotus;rotundifolius;(F.Muell.) F.Muell.;Perth staff;Perth 7273231
3947	52975	H179	NULL	NULL	2008-03-12	2008-12-11	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	1944	0	3300	Perth staff	Perth 7273568	Mimosaceae;Acacia;bivenosa;DC.;Perth staff;Perth 7273568
3948	52975	H180	NULL	NULL	2008-03-12	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	307	1619	813	0	3150	Perth staff	Perth 7273223	Myoporaceae;Eremophila;longifolia;(R. Br.) F. Muell.;Perth staff;Perth 7273223
3949	52975	H181	NULL	NULL	2008-03-12	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	127	1353	1912	5824	5823	Perth staff	Perth 7273347	Caesalpiniaceae;Senna;artemisioides;subsp. oligophylla;(Gaudich. ex DC.) Randell;Perth staff;Perth 7273347
3950	52975	H182	NULL	NULL	2008-03-12	2008-12-15	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	5776	0	3333	Perth staff	Perth 7273215	Mimosaceae;Acacia;dictyophleba;F. Muell.;Perth staff;Perth 7273215
3951	52973	H167	NULL	NULL	2008-03-12	2008-12-11	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	1944	0	3300	Perth staff	Perth 7273584	Mimosaceae;Acacia;bivenosa;DC.;Perth staff;Perth 7273584
3952	52973	H168	NULL	NULL	2008-03-12	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	313	1717	2313	0	3340	Perth staff	Perth 7273118	Myrtaceae;Melaleuca;linophylla;F.Muell.;Perth staff;Perth 7273118
3953	52973	H042	NULL	NULL	2008-03-12	2009-01-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	5739	5738	3300	Field ID		Mimosaceae;Acacia;pyrifolia;var. pyrifolia;DC.;Field ID;
3954	52974	H169	NULL	NULL	2008-03-12	NULL	Hewson-Smith, Sheridan	NULL	0	0	0	0	0	0			;
3955	52974	H170	NULL	NULL	2008-03-12	2008-12-15	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	63	1550	5781	0	3339	Perth staff	Perth 7273096	Cupressaceae;Callitris;columellaris;F.Muell;Perth staff;Perth 7273096
3956	52974	H171	NULL	NULL	2008-03-12	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	97	5822	5821	5820	3470	Perth staff	Perth 7273088	Asclepiadaceae;Sarcostemma;viminale;subsp. australe;R.Br.;Perth staff;Perth 7273088
3957	52971	H151	NULL	NULL	2008-03-12	2009-01-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	1486	1585	5790	0	5791	Field ID		Papilionaceae;Cullen;leucochaites;J.W. Grimes;Field ID;
3958	52971	H158	NULL	NULL	2008-03-12	2009-01-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	5747	5746	3343	Field ID		Mimosaceae;Acacia;tumida;var. pilbarensis;F.Muell. ex Benth.;Field ID;
3959	52971	H159	NULL	NULL	2008-03-12	2009-01-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	5762	0	3424	Field ID		Mimosaceae;Acacia;ancistrocarpa;Maiden & Blakely;Field ID;
3960	52971	H165	NULL	NULL	2008-03-12	2008-12-15	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	2615	0	3426	Perth staff	Perth 7250657	Mimosaceae;Acacia;synchronicia;Maslin;Perth staff;Perth 7250657
3961	52971	H161	NULL	NULL	2008-03-12	2008-12-15	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	298	396	2638	0	3325	Perth staff	Perth 7250584	Mimosaceae;Acacia;trachycarpa;E.Pritz.;Perth staff;Perth 7250584
3962	52971	H162	NULL	NULL	2008-03-12	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	352	1620	5802	0	5803	Perth staff	Perth 7300441	Poaceae;Eriachne;benthamii;Hartley;Perth staff;Perth 7300441
3963	52971	H163	NULL	NULL	2008-03-12	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	313	1581	5788	5787	2928	Perth staff	Perth 7250665	Myrtaceae;Corymbia;deserticola;subsp. deserticola;(D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson;Perth staff;Perth 7250665
3964	52971	H164	NULL	NULL	2008-03-12	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	286	1801	5831	0	3474	Perth staff	Perth 7300433	Malvaceae;Sida;pilbarensis;R.M. Barker;Perth staff;Perth 7300433
3965	52970	H150	NULL	NULL	2008-03-12	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	3	1809	5832	0	1159	Perth staff	Perth 7250479	Scrophulariaceae;Stemodia;grossa;Benth.;Perth staff;Perth 7250479
3966	52970	H151	NULL	NULL	2008-03-12	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	1486	1585	5790	0	5791	Perth staff	Perth 7300212	Papilionaceae;Cullen;leucochaites;J.W. Grimes;Perth staff;Perth 7300212
3967	52970	H152	NULL	NULL	2008-03-12	2008-12-22	Hewson-Smith, Sheridan	Hewson-Smith, Sheridan	0	313	1581	2395	0	2928	Perth staff	Perth 7250460	Myrtaceae;Corymbia;opaca;(D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson;Perth staff;Perth 7250460
